"punt_global","cole_depto_ubicacion"
"301","CUNDINAMARCA"
"301","CUNDINAMARCA"
"293","BOGOTÁ"
"293","BOGOTÁ"
"200","CORDOBA"
"200","CORDOBA"
"327","BOGOTÁ"
"327","BOGOTÁ"
"275","CESAR"
"275","CESAR"
"187","BOLIVAR"
"187","BOLIVAR"
"269","ANTIOQUIA"
"269","ANTIOQUIA"
"173","SUCRE"
"173","SUCRE"
"197","CASANARE"
"197","CASANARE"
"199","BOGOTÁ"
"199","BOGOTÁ"
"198","LA GUAJIRA"
"198","LA GUAJIRA"
"242","VALLE"
"242","VALLE"
"303","ANTIOQUIA"
"303","ANTIOQUIA"
"234","VALLE"
"234","VALLE"
"197","META"
"197","META"
"221","CUNDINAMARCA"
"221","CUNDINAMARCA"
"248","SANTANDER"
"248","SANTANDER"
"232","MAGDALENA"
"232","MAGDALENA"
"217","CORDOBA"
"217","CORDOBA"
"261","VALLE"
"261","VALLE"
"178","VALLE"
"178","VALLE"
"229","QUINDIO"
"229","QUINDIO"
"207","ANTIOQUIA"
"207","ANTIOQUIA"
"251","ANTIOQUIA"
"251","ANTIOQUIA"
"242","MAGDALENA"
"242","MAGDALENA"
"273","MAGDALENA"
"273","MAGDALENA"
"248","CORDOBA"
"248","CORDOBA"
"291","CESAR"
"291","CESAR"
"292","ANTIOQUIA"
"292","ANTIOQUIA"
"306","NARIÑO"
"306","NARIÑO"
"219","NARIÑO"
"219","NARIÑO"
"277","BOGOTÁ"
"277","BOGOTÁ"
"243","NORTE SANTANDER"
"243","NORTE SANTANDER"
"378","SUCRE"
"378","SUCRE"
"221","ANTIOQUIA"
"221","ANTIOQUIA"
"183","META"
"183","META"
"253","ANTIOQUIA"
"253","ANTIOQUIA"
"183","CORDOBA"
"183","CORDOBA"
"287","NARIÑO"
"287","NARIÑO"
"204","BOGOTÁ"
"204","BOGOTÁ"
"231","HUILA"
"231","HUILA"
"147","SUCRE"
"147","SUCRE"
"202","VALLE"
"202","VALLE"
"259","ANTIOQUIA"
"259","ANTIOQUIA"
"181","MAGDALENA"
"181","MAGDALENA"
"175","ANTIOQUIA"
"175","ANTIOQUIA"
"243","NARIÑO"
"243","NARIÑO"
"291","CORDOBA"
"291","CORDOBA"
"243","META"
"243","META"
"220","CALDAS"
"220","CALDAS"
"277","BOYACA"
"277","BOYACA"
"326","VALLE"
"219","ANTIOQUIA"
"219","ANTIOQUIA"
"178","BOLIVAR"
"178","BOLIVAR"
"236","BOGOTÁ"
"236","BOGOTÁ"
"238","CORDOBA"
"238","CORDOBA"
"297","HUILA"
"297","HUILA"
"269","SUCRE"
"269","SUCRE"
"297","VALLE"
"297","VALLE"
"211","CASANARE"
"211","CASANARE"
"325","CUNDINAMARCA"
"325","CUNDINAMARCA"
"313","HUILA"
"313","HUILA"
"240","SANTANDER"
"240","SANTANDER"
"265","PUTUMAYO"
"265","PUTUMAYO"
"328","VALLE"
"328","VALLE"
"280","ATLANTICO"
"280","ATLANTICO"
"158","ANTIOQUIA"
"158","ANTIOQUIA"
"262","TOLIMA"
"262","TOLIMA"
"209","VAUPES"
"209","VAUPES"
"253","CESAR"
"253","CESAR"
"361","SANTANDER"
"361","SANTANDER"
"348","VALLE"
"286","ARAUCA"
"286","ARAUCA"
"238","VALLE"
"238","VALLE"
"214","CHOCO"
"214","CHOCO"
"245","BOGOTÁ"
"266","VALLE"
"266","VALLE"
"345","ANTIOQUIA"
"345","ANTIOQUIA"
"221","NARIÑO"
"221","NARIÑO"
"324","BOGOTÁ"
"324","BOGOTÁ"
"237","CASANARE"
"237","CASANARE"
"180","MAGDALENA"
"180","MAGDALENA"
"285","RISARALDA"
"285","RISARALDA"
"165","ANTIOQUIA"
"165","ANTIOQUIA"
"246","CHOCO"
"246","CHOCO"
"263","BOGOTÁ"
"263","BOGOTÁ"
"157","CAUCA"
"157","CAUCA"
"212","ANTIOQUIA"
"212","ANTIOQUIA"
"281","NORTE SANTANDER"
"281","NORTE SANTANDER"
"305","BOGOTÁ"
"305","BOGOTÁ"
"244","NARIÑO"
"244","NARIÑO"
"235","ANTIOQUIA"
"235","ANTIOQUIA"
"299","CESAR"
"299","CESAR"
"229","ATLANTICO"
"229","ATLANTICO"
"259","RISARALDA"
"259","RISARALDA"
"192","CALDAS"
"192","CALDAS"
"255","ANTIOQUIA"
"255","ANTIOQUIA"
"188","VALLE"
"240","SUCRE"
"240","SUCRE"
"224","MAGDALENA"
"224","MAGDALENA"
"233","CORDOBA"
"233","CORDOBA"
"258","VALLE"
"275","CUNDINAMARCA"
"275","CUNDINAMARCA"
"193","BOLIVAR"
"193","BOLIVAR"
"187","ATLANTICO"
"187","ATLANTICO"
"288","CUNDINAMARCA"
"288","CUNDINAMARCA"
"337","MAGDALENA"
"337","MAGDALENA"
"295","VALLE"
"275","NORTE SANTANDER"
"275","NORTE SANTANDER"
"323","TOLIMA"
"323","TOLIMA"
"287","VALLE"
"287","VALLE"
"290","CORDOBA"
"290","CORDOBA"
"302","BOGOTÁ"
"302","BOGOTÁ"
"247","RISARALDA"
"247","RISARALDA"
"224","BOLIVAR"
"224","BOLIVAR"
"259","CORDOBA"
"259","CORDOBA"
"207","BOLIVAR"
"207","BOLIVAR"
"222","ANTIOQUIA"
"222","ANTIOQUIA"
"267","SANTANDER"
"267","SANTANDER"
"295","CAUCA"
"295","CAUCA"
"269","CAUCA"
"269","CAUCA"
"281","CALDAS"
"281","CALDAS"
"191","CAUCA"
"191","CAUCA"
"172","LA GUAJIRA"
"172","LA GUAJIRA"
"262","ANTIOQUIA"
"262","ANTIOQUIA"
"199","BOGOTÁ"
"252","QUINDIO"
"252","QUINDIO"
"186","QUINDIO"
"186","QUINDIO"
"204","BOLIVAR"
"204","BOLIVAR"
"235","SANTANDER"
"235","SANTANDER"
"322","NARIÑO"
"322","NARIÑO"
"313","BOGOTÁ"
"313","BOGOTÁ"
"371","BOYACA"
"371","BOYACA"
"159","VALLE"
"159","VALLE"
"53","VALLE"
"159","ANTIOQUIA"
"159","ANTIOQUIA"
"240","BOLIVAR"
"240","BOLIVAR"
"268","CASANARE"
"268","CASANARE"
"218","ANTIOQUIA"
"218","ANTIOQUIA"
"280","BOGOTÁ"
"280","BOGOTÁ"
"203","ATLANTICO"
"203","ATLANTICO"
"235","VALLE"
"235","VALLE"
"289","VALLE"
"289","VALLE"
"316","RISARALDA"
"316","RISARALDA"
"180","NARIÑO"
"180","NARIÑO"
"249","ATLANTICO"
"249","ATLANTICO"
"282","QUINDIO"
"282","QUINDIO"
"298","NARIÑO"
"298","NARIÑO"
"278","ANTIOQUIA"
"278","ANTIOQUIA"
"347","NORTE SANTANDER"
"347","NORTE SANTANDER"
"257","CORDOBA"
"257","CORDOBA"
"332","SANTANDER"
"332","SANTANDER"
"277","NARIÑO"
"277","NARIÑO"
"255","ATLANTICO"
"255","ATLANTICO"
"312","BOGOTÁ"
"312","BOGOTÁ"
"277","CUNDINAMARCA"
"277","CUNDINAMARCA"
"208","HUILA"
"208","HUILA"
"271","SANTANDER"
"271","SANTANDER"
"201","CUNDINAMARCA"
"201","CUNDINAMARCA"
"207","ANTIOQUIA"
"207","ANTIOQUIA"
"259","SUCRE"
"259","SUCRE"
"286","VALLE"
"266","SUCRE"
"266","SUCRE"
"232","ANTIOQUIA"
"232","ANTIOQUIA"
"197","BOLIVAR"
"197","BOLIVAR"
"290","BOGOTÁ"
"290","BOGOTÁ"
"290","NORTE SANTANDER"
"290","NORTE SANTANDER"
"285","CAUCA"
"285","CAUCA"
"286","NARIÑO"
"286","NARIÑO"
"318","MAGDALENA"
"318","MAGDALENA"
"274","BOGOTÁ"
"274","BOGOTÁ"
"306","LA GUAJIRA"
"306","LA GUAJIRA"
"277","BOGOTÁ"
"277","BOGOTÁ"
"283","CALDAS"
"283","CALDAS"
"226","BOGOTÁ"
"226","BOGOTÁ"
"307","RISARALDA"
"307","RISARALDA"
"310","VALLE"
"185","SUCRE"
"185","SUCRE"
"257","PUTUMAYO"
"257","PUTUMAYO"
"173","ANTIOQUIA"
"173","ANTIOQUIA"
"245","META"
"245","META"
"253","VALLE"
"253","VALLE"
"225","VALLE"
"225","VALLE"
"325","VALLE"
"325","VALLE"
"186","SUCRE"
"186","SUCRE"
"202","VALLE"
"202","VALLE"
"249","TOLIMA"
"249","TOLIMA"
"225","META"
"225","META"
"364","MAGDALENA"
"364","MAGDALENA"
"287","ANTIOQUIA"
"287","ANTIOQUIA"
"301","ARAUCA"
"301","ARAUCA"
"244","BOGOTÁ"
"244","BOGOTÁ"
"315","VALLE"
"315","VALLE"
"242","ATLANTICO"
"242","ATLANTICO"
"268","ANTIOQUIA"
"268","ANTIOQUIA"
"268","CUNDINAMARCA"
"268","CUNDINAMARCA"
"334","ATLANTICO"
"334","ATLANTICO"
"208","NARIÑO"
"208","NARIÑO"
"228","CESAR"
"228","CESAR"
"362","VALLE"
"362","VALLE"
"273","VALLE"
"273","VALLE"
"273","VALLE"
"273","VALLE"
"198","NARIÑO"
"198","NARIÑO"
"172","PUTUMAYO"
"172","PUTUMAYO"
"292","BOLIVAR"
"292","BOLIVAR"
"315","BOGOTÁ"
"315","BOGOTÁ"
"283","PUTUMAYO"
"283","PUTUMAYO"
"211","ANTIOQUIA"
"211","ANTIOQUIA"
"237","CALDAS"
"237","CALDAS"
"177","MAGDALENA"
"177","MAGDALENA"
"247","CORDOBA"
"247","CORDOBA"
"257","SUCRE"
"257","SUCRE"
"267","CALDAS"
"267","CALDAS"
"241","BOLIVAR"
"241","BOLIVAR"
"259","CAUCA"
"259","CAUCA"
"221","VALLE"
"221","VALLE"
"318","CESAR"
"318","CESAR"
"264","BOGOTÁ"
"264","BOGOTÁ"
"277","VALLE"
"277","VALLE"
"332","SANTANDER"
"332","SANTANDER"
"250","BOLIVAR"
"250","BOLIVAR"
"319","BOYACA"
"319","BOYACA"
"237","CORDOBA"
"237","CORDOBA"
"177","BOGOTÁ"
"177","BOGOTÁ"
"258","CUNDINAMARCA"
"258","CUNDINAMARCA"
"220","VALLE"
"220","VALLE"
"250","CORDOBA"
"250","CORDOBA"
"280","NORTE SANTANDER"
"280","NORTE SANTANDER"
"260","NARIÑO"
"260","NARIÑO"
"283","ANTIOQUIA"
"283","ANTIOQUIA"
"192","NORTE SANTANDER"
"192","NORTE SANTANDER"
"228","BOLIVAR"
"228","BOLIVAR"
"276","BOGOTÁ"
"276","BOGOTÁ"
"325","VALLE"
"298","SANTANDER"
"298","SANTANDER"
"248","RISARALDA"
"248","RISARALDA"
"171","ATLANTICO"
"171","ATLANTICO"
"285","BOGOTÁ"
"285","BOGOTÁ"
"332","ANTIOQUIA"
"332","ANTIOQUIA"
"348","ANTIOQUIA"
"348","ANTIOQUIA"
"245","LA GUAJIRA"
"245","LA GUAJIRA"
"269","VALLE"
"269","VALLE"
"310","QUINDIO"
"310","QUINDIO"
"212","CAUCA"
"212","CAUCA"
"145","VALLE"
"145","VALLE"
"193","TOLIMA"
"193","TOLIMA"
"198","BOGOTÁ"
"273","SANTANDER"
"273","SANTANDER"
"270","VALLE"
"270","VALLE"
"230","VALLE"
"230","VALLE"
"271","VALLE"
"271","VALLE"
"235","VALLE"
"337","CUNDINAMARCA"
"337","CUNDINAMARCA"
"235","NORTE SANTANDER"
"235","NORTE SANTANDER"
"314","VALLE"
"280","ANTIOQUIA"
"280","ANTIOQUIA"
"212","SUCRE"
"212","SUCRE"
"183","BOLIVAR"
"183","BOLIVAR"
"230","RISARALDA"
"230","RISARALDA"
"277","VALLE"
"277","VALLE"
"283","NARIÑO"
"283","NARIÑO"
"239","VALLE"
"239","VALLE"
"207","LA GUAJIRA"
"207","LA GUAJIRA"
"214","VALLE"
"214","VALLE"
"187","BOLIVAR"
"187","BOLIVAR"
"312","NARIÑO"
"225","TOLIMA"
"225","TOLIMA"
"272","VALLE"
"272","VALLE"
"272","TOLIMA"
"272","TOLIMA"
"177","NORTE SANTANDER"
"177","NORTE SANTANDER"
"315","VALLE"
"315","VALLE"
"340","ANTIOQUIA"
"340","ANTIOQUIA"
"243","ANTIOQUIA"
"243","ANTIOQUIA"
"221","ANTIOQUIA"
"221","ANTIOQUIA"
"239","CUNDINAMARCA"
"239","CUNDINAMARCA"
"200","PUTUMAYO"
"200","PUTUMAYO"
"328","SANTANDER"
"328","SANTANDER"
"270","ARAUCA"
"270","ARAUCA"
"169","VALLE"
"169","VALLE"
"228","BOLIVAR"
"228","BOLIVAR"
"227","CHOCO"
"227","CHOCO"
"194","MAGDALENA"
"194","MAGDALENA"
"244","NARIÑO"
"244","NARIÑO"
"244","ANTIOQUIA"
"244","ANTIOQUIA"
"275","CAQUETA"
"275","CAQUETA"
"271","CUNDINAMARCA"
"271","CUNDINAMARCA"
"277","META"
"277","META"
"302","SUCRE"
"302","SUCRE"
"208","MAGDALENA"
"208","MAGDALENA"
"197","VALLE"
"197","VALLE"
"195","CUNDINAMARCA"
"195","CUNDINAMARCA"
"277","TOLIMA"
"277","TOLIMA"
"269","BOGOTÁ"
"269","BOGOTÁ"
"241","CUNDINAMARCA"
"241","CUNDINAMARCA"
"249","ANTIOQUIA"
"249","ANTIOQUIA"
"331","VALLE"
"331","VALLE"
"253","ANTIOQUIA"
"253","ANTIOQUIA"
"301","VALLE"
"244","SANTANDER"
"244","SANTANDER"
"323","SANTANDER"
"323","SANTANDER"
"294","CORDOBA"
"294","CORDOBA"
"307","CORDOBA"
"307","CORDOBA"
"229","VALLE"
"229","VALLE"
"240","VALLE"
"313","BOGOTÁ"
"313","BOGOTÁ"
"324","CAUCA"
"324","CAUCA"
"305","VALLE"
"305","VALLE"
"320","TOLIMA"
"320","TOLIMA"
"242","VALLE"
"242","VALLE"
"266","BOGOTÁ"
"266","BOGOTÁ"
"255","VALLE"
"255","VALLE"
"260","BOGOTÁ"
"260","BOGOTÁ"
"279","BOGOTÁ"
"279","BOGOTÁ"
"192","CORDOBA"
"192","CORDOBA"
"245","VALLE"
"245","VALLE"
"248","BOGOTÁ"
"248","BOGOTÁ"
"236","VALLE"
"236","VALLE"
"215","MAGDALENA"
"215","MAGDALENA"
"254","ARAUCA"
"254","ARAUCA"
"234","CESAR"
"234","CESAR"
"212","MAGDALENA"
"212","MAGDALENA"
"264","RISARALDA"
"264","RISARALDA"
"299","VALLE"
"299","VALLE"
"263","NORTE SANTANDER"
"263","NORTE SANTANDER"
"298","VALLE"
"298","VALLE"
"242","VALLE"
"242","VALLE"
"242","VALLE"
"242","VALLE"
"208","META"
"208","META"
"281","BOGOTÁ"
"281","BOGOTÁ"
"268","ATLANTICO"
"268","ATLANTICO"
"315","CORDOBA"
"315","CORDOBA"
"136","MAGDALENA"
"136","MAGDALENA"
"268","LA GUAJIRA"
"268","LA GUAJIRA"
"267","SANTANDER"
"267","SANTANDER"
"246","CUNDINAMARCA"
"246","CUNDINAMARCA"
"315","ANTIOQUIA"
"315","ANTIOQUIA"
"314","SANTANDER"
"314","SANTANDER"
"229","MAGDALENA"
"229","MAGDALENA"
"229","CALDAS"
"229","CALDAS"
"277","RISARALDA"
"277","RISARALDA"
"243","ANTIOQUIA"
"243","ANTIOQUIA"
"237","ANTIOQUIA"
"237","ANTIOQUIA"
"242","ANTIOQUIA"
"242","ANTIOQUIA"
"255","BOGOTÁ"
"255","BOGOTÁ"
"199","CALDAS"
"199","CALDAS"
"305","VALLE"
"305","VALLE"
"338","NARIÑO"
"338","NARIÑO"
"308","BOGOTÁ"
"308","BOGOTÁ"
"260","BOLIVAR"
"260","BOLIVAR"
"189","CHOCO"
"189","CHOCO"
"167","CORDOBA"
"167","CORDOBA"
"277","VALLE"
"192","ANTIOQUIA"
"192","ANTIOQUIA"
"264","CORDOBA"
"264","CORDOBA"
"293","CAUCA"
"293","CAUCA"
"223","VALLE"
"223","VALLE"
"261","RISARALDA"
"261","RISARALDA"
"232","BOYACA"
"232","BOYACA"
"247","CAUCA"
"247","CAUCA"
"245","BOGOTÁ"
"245","BOGOTÁ"
"222","CAUCA"
"222","CAUCA"
"257","CORDOBA"
"257","CORDOBA"
"211","BOYACA"
"211","BOYACA"
"203","BOGOTÁ"
"203","BOGOTÁ"
"220","NARIÑO"
"220","NARIÑO"
"307","BOGOTÁ"
"307","BOGOTÁ"
"179","ANTIOQUIA"
"179","ANTIOQUIA"
"235","LA GUAJIRA"
"235","LA GUAJIRA"
"295","ANTIOQUIA"
"295","ANTIOQUIA"
"200","BOGOTÁ"
"200","BOGOTÁ"
"223","ANTIOQUIA"
"223","ANTIOQUIA"
"218","NORTE SANTANDER"
"218","NORTE SANTANDER"
"256","NARIÑO"
"256","NARIÑO"
"306","CUNDINAMARCA"
"306","CUNDINAMARCA"
"267","VALLE"
"267","VALLE"
"178","CHOCO"
"178","CHOCO"
"354","BOGOTÁ"
"354","BOGOTÁ"
"310","SANTANDER"
"310","SANTANDER"
"262","BOGOTÁ"
"262","BOGOTÁ"
"213","SANTANDER"
"213","SANTANDER"
"339","SANTANDER"
"339","SANTANDER"
"226","ANTIOQUIA"
"226","ANTIOQUIA"
"243","VALLE"
"243","VALLE"
"367","CUNDINAMARCA"
"367","CUNDINAMARCA"
"147","ANTIOQUIA"
"147","ANTIOQUIA"
"265","ATLANTICO"
"265","ATLANTICO"
"228","CESAR"
"228","CESAR"
"256","ANTIOQUIA"
"256","ANTIOQUIA"
"331","HUILA"
"331","HUILA"
"237","NORTE SANTANDER"
"237","NORTE SANTANDER"
"209","SANTANDER"
"209","SANTANDER"
"285","HUILA"
"285","HUILA"
"189","CHOCO"
"189","CHOCO"
"258","ANTIOQUIA"
"258","ANTIOQUIA"
"236","NARIÑO"
"236","NARIÑO"
"174","CHOCO"
"174","CHOCO"
"287","TOLIMA"
"287","TOLIMA"
"173","CHOCO"
"173","CHOCO"
"164","NARIÑO"
"164","NARIÑO"
"220","BOGOTÁ"
"220","BOGOTÁ"
"315","VALLE"
"315","VALLE"
"278","VALLE"
"278","VALLE"
"283","VALLE"
"283","VALLE"
"277","ANTIOQUIA"
"277","ANTIOQUIA"
"308","CAUCA"
"308","CAUCA"
"232","BOGOTÁ"
"232","BOGOTÁ"
"181","BOGOTÁ"
"181","BOGOTÁ"
"217","ANTIOQUIA"
"217","ANTIOQUIA"
"167","ANTIOQUIA"
"167","ANTIOQUIA"
"264","CAUCA"
"264","CAUCA"
"290","MAGDALENA"
"290","MAGDALENA"
"347","CALDAS"
"347","CALDAS"
"347","CALDAS"
"347","CALDAS"
"190","BOLIVAR"
"190","BOLIVAR"
"281","ANTIOQUIA"
"281","ANTIOQUIA"
"233","CHOCO"
"233","CHOCO"
"332","CORDOBA"
"332","CORDOBA"
"229","VALLE"
"229","VALLE"
"285","CALDAS"
"285","CALDAS"
"228","CUNDINAMARCA"
"228","CUNDINAMARCA"
"203","BOLIVAR"
"203","BOLIVAR"
"277","META"
"277","META"
"179","MAGDALENA"
"179","MAGDALENA"
"170","CAUCA"
"170","CAUCA"
"214","BOGOTÁ"
"214","BOGOTÁ"
"302","ANTIOQUIA"
"302","ANTIOQUIA"
"273","VALLE"
"273","VALLE"
"322","CORDOBA"
"322","CORDOBA"
"332","VALLE"
"177","CUNDINAMARCA"
"177","CUNDINAMARCA"
"348","CORDOBA"
"348","CORDOBA"
"266","ANTIOQUIA"
"266","ANTIOQUIA"
"230","ANTIOQUIA"
"230","ANTIOQUIA"
"198","NORTE SANTANDER"
"198","NORTE SANTANDER"
"225","ATLANTICO"
"225","ATLANTICO"
"233","TOLIMA"
"233","TOLIMA"
"161","CUNDINAMARCA"
"161","CUNDINAMARCA"
"269","NARIÑO"
"269","NARIÑO"
"220","CUNDINAMARCA"
"220","CUNDINAMARCA"
"297","ANTIOQUIA"
"297","ANTIOQUIA"
"283","ARAUCA"
"283","ARAUCA"
"301","ANTIOQUIA"
"301","ANTIOQUIA"
"278","BOGOTÁ"
"278","BOGOTÁ"
"338","ANTIOQUIA"
"338","ANTIOQUIA"
"207","PUTUMAYO"
"207","PUTUMAYO"
"248","NORTE SANTANDER"
"248","NORTE SANTANDER"
"235","RISARALDA"
"235","RISARALDA"
"225","VALLE"
"225","VALLE"
"356","ANTIOQUIA"
"356","ANTIOQUIA"
"178","CHOCO"
"178","CHOCO"
"208","TOLIMA"
"208","TOLIMA"
"219","RISARALDA"
"219","RISARALDA"
"180","TOLIMA"
"180","TOLIMA"
"251","ANTIOQUIA"
"251","ANTIOQUIA"
"197","CUNDINAMARCA"
"197","CUNDINAMARCA"
"302","TOLIMA"
"302","TOLIMA"
"287","BOLIVAR"
"287","BOLIVAR"
"203","CORDOBA"
"203","CORDOBA"
"273","CESAR"
"273","CESAR"
"302","CUNDINAMARCA"
"302","CUNDINAMARCA"
"280","VALLE"
"205","CASANARE"
"205","CASANARE"
"258","BOGOTÁ"
"258","BOGOTÁ"
"242","CUNDINAMARCA"
"242","CUNDINAMARCA"
"185","QUINDIO"
"185","QUINDIO"
"221","BOLIVAR"
"221","BOLIVAR"
"214","META"
"214","META"
"365","BOGOTÁ"
"365","BOGOTÁ"
"231","CUNDINAMARCA"
"231","CUNDINAMARCA"
"155","TOLIMA"
"155","TOLIMA"
"340","VALLE"
"340","VALLE"
"132","NARIÑO"
"132","NARIÑO"
"299","BOGOTÁ"
"299","BOGOTÁ"
"203","ATLANTICO"
"203","ATLANTICO"
"235","BOLIVAR"
"235","BOLIVAR"
"276","CESAR"
"276","CESAR"
"245","NORTE SANTANDER"
"245","NORTE SANTANDER"
"253","TOLIMA"
"253","TOLIMA"
"167","SUCRE"
"167","SUCRE"
"214","ANTIOQUIA"
"214","ANTIOQUIA"
"275","META"
"275","META"
"307","CUNDINAMARCA"
"307","CUNDINAMARCA"
"207","PUTUMAYO"
"207","PUTUMAYO"
"331","ATLANTICO"
"331","ATLANTICO"
"251","BOGOTÁ"
"251","BOGOTÁ"
"224","BOLIVAR"
"224","BOLIVAR"
"253","RISARALDA"
"253","RISARALDA"
"216","RISARALDA"
"216","RISARALDA"
"244","CESAR"
"244","CESAR"
"250","META"
"250","META"
"205","META"
"205","META"
"232","ANTIOQUIA"
"232","ANTIOQUIA"
"320","NARIÑO"
"320","NARIÑO"
"276","META"
"276","META"
"181","ANTIOQUIA"
"181","ANTIOQUIA"
"271","SANTANDER"
"271","SANTANDER"
"279","NARIÑO"
"279","NARIÑO"
"205","BOLIVAR"
"205","BOLIVAR"
"232","TOLIMA"
"232","TOLIMA"
"202","MAGDALENA"
"202","MAGDALENA"
"230","META"
"230","META"
"234","CUNDINAMARCA"
"234","CUNDINAMARCA"
"347","CORDOBA"
"347","CORDOBA"
"258","NORTE SANTANDER"
"258","NORTE SANTANDER"
"186","ATLANTICO"
"186","ATLANTICO"
"244","NARIÑO"
"244","NARIÑO"
"257","VALLE"
"257","VALLE"
"237","CAUCA"
"237","CAUCA"
"185","ANTIOQUIA"
"185","ANTIOQUIA"
"214","BOGOTÁ"
"214","BOGOTÁ"
"238","CAUCA"
"238","CAUCA"
"271","VALLE"
"271","VALLE"
"188","SUCRE"
"188","SUCRE"
"249","NARIÑO"
"249","NARIÑO"
"236","LA GUAJIRA"
"236","LA GUAJIRA"
"257","CORDOBA"
"257","CORDOBA"
"288","CASANARE"
"288","CASANARE"
"182","BOGOTÁ"
"182","BOGOTÁ"
"164","BOLIVAR"
"164","BOLIVAR"
"178","TOLIMA"
"178","TOLIMA"
"353","VALLE"
"265","VALLE"
"265","VALLE"
"354","CORDOBA"
"354","CORDOBA"
"268","META"
"268","META"
"224","AMAZONAS"
"224","AMAZONAS"
"302","SANTANDER"
"302","SANTANDER"
"252","LA GUAJIRA"
"252","LA GUAJIRA"
"285","ANTIOQUIA"
"285","ANTIOQUIA"
"300","VALLE"
"300","VALLE"
"364","SANTANDER"
"364","SANTANDER"
"185","ANTIOQUIA"
"211","VAUPES"
"211","VAUPES"
"283","CORDOBA"
"283","CORDOBA"
"159","TOLIMA"
"159","TOLIMA"
"272","SANTANDER"
"272","SANTANDER"
"234","ANTIOQUIA"
"234","ANTIOQUIA"
"253","CHOCO"
"253","CHOCO"
"170","TOLIMA"
"170","TOLIMA"
"257","VALLE"
"257","VALLE"
"290","VALLE"
"290","VALLE"
"241","CORDOBA"
"241","CORDOBA"
"254","LA GUAJIRA"
"254","LA GUAJIRA"
"218","VALLE"
"218","VALLE"
"218","VALLE"
"218","VALLE"
"249","BOLIVAR"
"249","BOLIVAR"
"181","CORDOBA"
"181","CORDOBA"
"228","BOYACA"
"228","BOYACA"
"298","BOGOTÁ"
"298","BOGOTÁ"
"275","ANTIOQUIA"
"275","ANTIOQUIA"
"183","MAGDALENA"
"183","MAGDALENA"
"170","CESAR"
"170","CESAR"
"218","TOLIMA"
"218","TOLIMA"
"288","MAGDALENA"
"288","MAGDALENA"
"327","BOYACA"
"327","BOYACA"
"217","VALLE"
"217","VALLE"
"285","BOLIVAR"
"285","BOLIVAR"
"252","CUNDINAMARCA"
"252","CUNDINAMARCA"
"280","NORTE SANTANDER"
"280","NORTE SANTANDER"
"202","VALLE"
"202","VALLE"
"327","CUNDINAMARCA"
"327","CUNDINAMARCA"
"266","VALLE"
"266","VALLE"
"273","CUNDINAMARCA"
"273","CUNDINAMARCA"
"267","ANTIOQUIA"
"267","ANTIOQUIA"
"234","VALLE"
"234","VALLE"
"290","BOLIVAR"
"290","BOLIVAR"
"203","VALLE"
"203","VALLE"
"276","VALLE"
"276","VALLE"
"277","NARIÑO"
"277","NARIÑO"
"253","VALLE"
"253","VALLE"
"290","ANTIOQUIA"
"290","ANTIOQUIA"
"294","BOGOTÁ"
"294","BOGOTÁ"
"308","BOYACA"
"308","BOYACA"
"273","CESAR"
"273","CESAR"
"222","ANTIOQUIA"
"222","ANTIOQUIA"
"252","META"
"252","META"
"303","HUILA"
"303","HUILA"
"250","RISARALDA"
"250","RISARALDA"
"204","BOLIVAR"
"204","BOLIVAR"
"283","CORDOBA"
"283","CORDOBA"
"238","BOGOTÁ"
"238","BOGOTÁ"
"172","NARIÑO"
"172","NARIÑO"
"232","CASANARE"
"232","CASANARE"
"209","ANTIOQUIA"
"209","ANTIOQUIA"
"261","ANTIOQUIA"
"261","ANTIOQUIA"
"245","CUNDINAMARCA"
"245","CUNDINAMARCA"
"268","CUNDINAMARCA"
"268","CUNDINAMARCA"
"195","ANTIOQUIA"
"195","ANTIOQUIA"
"203","HUILA"
"203","HUILA"
"312","SANTANDER"
"312","SANTANDER"
"285","ANTIOQUIA"
"285","ANTIOQUIA"
"342","ANTIOQUIA"
"342","ANTIOQUIA"
"186","CORDOBA"
"186","CORDOBA"
"193","ANTIOQUIA"
"193","ANTIOQUIA"
"281","CAQUETA"
"281","CAQUETA"
"234","ATLANTICO"
"234","ATLANTICO"
"190","CESAR"
"190","CESAR"
"228","TOLIMA"
"228","TOLIMA"
"253","ANTIOQUIA"
"253","ANTIOQUIA"
"221","BOLIVAR"
"221","BOLIVAR"
"209","BOLIVAR"
"209","BOLIVAR"
"196","BOLIVAR"
"196","BOLIVAR"
"291","CORDOBA"
"291","CORDOBA"
"213","NARIÑO"
"213","NARIÑO"
"221","SANTANDER"
"221","SANTANDER"
"323","VALLE"
"323","VALLE"
"244","VALLE"
"244","VALLE"
"235","BOGOTÁ"
"235","BOGOTÁ"
"265","CESAR"
"265","CESAR"
"348","ANTIOQUIA"
"348","ANTIOQUIA"
"245","VALLE"
"198","ANTIOQUIA"
"198","ANTIOQUIA"
"196","RISARALDA"
"196","RISARALDA"
"225","CAUCA"
"225","CAUCA"
"244","NORTE SANTANDER"
"244","NORTE SANTANDER"
"272","VALLE"
"272","VALLE"
"275","VALLE"
"275","VALLE"
"246","CORDOBA"
"246","CORDOBA"
"250","BOGOTÁ"
"250","BOGOTÁ"
"290","SANTANDER"
"290","SANTANDER"
"278","NARIÑO"
